start_range, end_range, start_end, input_value, parallelism, accuracy, precision, storage, num_inp_vals, observed, obs_dec, expected, exp_dec, obs_dec-exp_dec, abs_err
-0.1,0.1,-0.1 to 0.1,0xa1bf,8,dw,float16,mem,512,0x17e9,0.001931,0x17ec,0.001934,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xaaf1,8,dw,float16,mem,512,0x1793,0.001849,0x1797,0.001853,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2bdc,8,dw,float16,mem,512,0x183e,0.002071,0x1843,0.00208,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xa9b4,8,dw,float16,mem,512,0x17a3,0.001864,0x17aa,0.001871,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0x2a7a,8,dw,float16,mem,512,0x1831,0.002047,0x1837,0.002058,-1.144e-05,1.144e-05
-0.1,0.1,-0.1 to 0.1,0xa628,8,dw,float16,mem,512,0x17c9,0.001901,0x17d2,0.001909,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0xa1c2,8,dw,float16,mem,512,0x17e9,0.001931,0x17ec,0.001934,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xab96,8,dw,float16,mem,512,0x1784,0.001835,0x178d,0.001843,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0xa8bc,8,dw,float16,mem,512,0x17b2,0.001879,0x17b9,0.001885,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0x2ccf,8,dw,float16,mem,512,0x184f,0.002104,0x1852,0.00211,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa1b1,8,dw,float16,mem,512,0x17e9,0.001931,0x17ec,0.001934,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xae00,8,dw,float16,mem,512,0x1742,0.001772,0x174c,0.001781,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xa837,8,dw,float16,mem,512,0x17ba,0.001886,0x17c1,0.001893,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0xa313,8,dw,float16,mem,512,0x17e1,0.001924,0x17e7,0.001929,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa87c,8,dw,float16,mem,512,0x17b2,0.001879,0x17bc,0.001888,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2c92,8,dw,float16,mem,512,0x184b,0.002096,0x184e,0.002102,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xad2e,8,dw,float16,mem,512,0x175f,0.0018,0x1764,0.001804,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x2180,8,dw,float16,mem,512,0x1808,0.001968,0x180d,0.001978,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2e1e,8,dw,float16,mem,512,0x1865,0.002146,0x1869,0.002153,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2475,8,dw,float16,mem,512,0x1810,0.001984,0x1814,0.001991,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2e07,8,dw,float16,mem,512,0x1865,0.002146,0x1867,0.00215,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2c77,8,dw,float16,mem,512,0x1847,0.002089,0x184c,0.002098,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xac40,8,dw,float16,mem,512,0x1775,0.001821,0x177f,0.00183,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xa954,8,dw,float16,mem,512,0x17aa,0.001871,0x17af,0.001876,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xae43,8,dw,float16,mem,512,0x173b,0.001765,0x1744,0.001774,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0x2e31,8,dw,float16,mem,512,0x1865,0.002146,0x186a,0.002155,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2ae6,8,dw,float16,mem,512,0x1836,0.002056,0x183b,0.002066,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xac79,8,dw,float16,mem,512,0x1775,0.001821,0x1779,0.001824,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xade2,8,dw,float16,mem,512,0x1749,0.001779,0x174f,0.001784,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xae04,8,dw,float16,mem,512,0x1742,0.001772,0x174b,0.0017805,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0x2e65,8,dw,float16,mem,512,0x1869,0.002153,0x186e,0.002163,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xab3e,8,dw,float16,mem,512,0x178c,0.0018425,0x1792,0.001848,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xaac9,8,dw,float16,mem,512,0x1793,0.001849,0x1799,0.001855,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xadf0,8,dw,float16,mem,512,0x1749,0.001779,0x174e,0.001783,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x9eae,8,dw,float16,mem,512,0x17f0,0.001938,0x17f6,0.001944,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xacc1,8,dw,float16,mem,512,0x1766,0.001806,0x1770,0.001816,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xab64,8,dw,float16,mem,512,0x178c,0.0018425,0x1790,0.001846,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xad7d,8,dw,float16,mem,512,0x1750,0.001785,0x175b,0.001796,-1.05e-05,1.05e-05
-0.1,0.1,-0.1 to 0.1,0xac09,8,dw,float16,mem,512,0x177d,0.001828,0x1786,0.001837,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0x2d31,8,dw,float16,mem,512,0x1854,0.002113,0x1859,0.002123,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2d2b,8,dw,float16,mem,512,0x1854,0.002113,0x1858,0.002121,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x27e7,8,dw,float16,mem,512,0x181d,0.002008,0x1822,0.002018,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2bab,8,dw,float16,mem,512,0x183e,0.002071,0x1841,0.002077,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa3d7,8,dw,float16,mem,512,0x17d9,0.001916,0x17e4,0.001926,-1.05e-05,1.05e-05
-0.1,0.1,-0.1 to 0.1,0x2153,8,dw,float16,mem,512,0x1808,0.001968,0x180d,0.001978,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xac0d,8,dw,float16,mem,512,0x177d,0.001828,0x1785,0.001836,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x233a,8,dw,float16,mem,512,0x180c,0.001976,0x1811,0.001986,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2ce0,8,dw,float16,mem,512,0x184f,0.002104,0x1853,0.002111,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2b8d,8,dw,float16,mem,512,0x183e,0.002071,0x1840,0.002075,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x1f59,8,dw,float16,mem,512,0x1804,0.00196,0x1809,0.00197,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xace2,8,dw,float16,mem,512,0x1766,0.001806,0x176d,0.001813,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0xa5e5,8,dw,float16,mem,512,0x17d1,0.001908,0x17d4,0.001911,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xadc8,8,dw,float16,mem,512,0x1749,0.001779,0x1752,0.001787,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0xa591,8,dw,float16,mem,512,0x17d1,0.001908,0x17d7,0.001914,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x214b,8,dw,float16,mem,512,0x1808,0.001968,0x180d,0.001978,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x1435,8,dw,float16,mem,512,0x1800,0.001953,0x1803,0.001959,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2c8d,8,dw,float16,mem,512,0x184b,0.002096,0x184d,0.0021,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x946e,8,dw,float16,mem,512,0x17f8,0.0019455,0x1801,0.001955,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xa87a,8,dw,float16,mem,512,0x17b2,0.001879,0x17bd,0.001889,-1.05e-05,1.05e-05
-0.1,0.1,-0.1 to 0.1,0xad47,8,dw,float16,mem,512,0x1758,0.001793,0x1761,0.0018015,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0x2892,8,dw,float16,mem,512,0x1825,0.002024,0x1827,0.002028,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2dee,8,dw,float16,mem,512,0x1861,0.002138,0x1865,0.002146,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2e36,8,dw,float16,mem,512,0x1865,0.002146,0x186a,0.002155,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xadfc,8,dw,float16,mem,512,0x1742,0.001772,0x174c,0.001781,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2dc6,8,dw,float16,mem,512,0x1861,0.002138,0x1863,0.002142,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x20e8,8,dw,float16,mem,512,0x1808,0.001968,0x180c,0.001976,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x252a,8,dw,float16,mem,512,0x1815,0.001993,0x1817,0.001997,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2805,8,dw,float16,mem,512,0x181d,0.002008,0x1823,0.00202,-1.144e-05,1.144e-05
-0.1,0.1,-0.1 to 0.1,0x2c3b,8,dw,float16,mem,512,0x1842,0.002079,0x1848,0.00209,-1.144e-05,1.144e-05
-0.1,0.1,-0.1 to 0.1,0xabf3,8,dw,float16,mem,512,0x1784,0.001835,0x1788,0.001839,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xac61,8,dw,float16,mem,512,0x1775,0.001821,0x177c,0.001827,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0xacf7,8,dw,float16,mem,512,0x1766,0.001806,0x176a,0.00181,-3.8e-06,3.8e-06
