start_range, end_range, start_end, input_value, parallelism, accuracy, precision, storage, num_inp_vals, observed, obs_dec, expected, exp_dec, obs_dec-exp_dec, abs_err
-0.1,0.1,-0.1 to 0.1,0xa5b6,8,dw,float16,mem,512,0x17d9,0.001916,0x17d6,0.001913,2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xa6c2,8,dw,float16,mem,512,0x17d1,0.001908,0x17ce,0.001905,2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xa7de,8,dw,float16,mem,512,0x17c9,0.001901,0x17c5,0.001897,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2d00,8,dw,float16,mem,512,0x1858,0.002121,0x1855,0.002115,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xad44,8,dw,float16,mem,512,0x1766,0.001806,0x1761,0.0018015,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xacf2,8,dw,float16,mem,512,0x176e,0.001814,0x176b,0.001811,2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0x2c55,8,dw,float16,mem,512,0x184b,0.002096,0x184a,0.002094,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x1e35,8,dw,float16,mem,512,0x1808,0.001968,0x1808,0.001968,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xaa3e,8,dw,float16,mem,512,0x17a3,0.001864,0x17a2,0.0018635,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xab74,8,dw,float16,mem,512,0x1793,0.001849,0x178f,0.001845,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x279d,8,dw,float16,mem,512,0x1821,0.002016,0x1821,0.002016,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xab5c,8,dw,float16,mem,512,0x1793,0.001849,0x1791,0.001847,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa9f3,8,dw,float16,mem,512,0x17aa,0.001871,0x17a6,0.001867,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa415,8,dw,float16,mem,512,0x17e9,0.001931,0x17e3,0.001925,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xae22,8,dw,float16,mem,512,0x1749,0.001779,0x1748,0.001778,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2b41,8,dw,float16,mem,512,0x183e,0.002071,0x183e,0.002071,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2e11,8,dw,float16,mem,512,0x1869,0.002153,0x1868,0.002151,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa925,8,dw,float16,mem,512,0x17b2,0.001879,0x17b2,0.001879,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2a22,8,dw,float16,mem,512,0x1836,0.002056,0x1834,0.002052,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa9c1,8,dw,float16,mem,512,0x17aa,0.001871,0x17a9,0.00187,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x1d35,8,dw,float16,mem,512,0x1808,0.001968,0x1807,0.001966,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x9c6b,8,dw,float16,mem,512,0x1800,0.001953,0x17fa,0.001947,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2b78,8,dw,float16,mem,512,0x1842,0.002079,0x1840,0.002075,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xaa88,8,dw,float16,mem,512,0x17a3,0.001864,0x179d,0.001859,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2b75,8,dw,float16,mem,512,0x1842,0.002079,0x183f,0.002073,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xab51,8,dw,float16,mem,512,0x1793,0.001849,0x1791,0.001847,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2006,8,dw,float16,mem,512,0x180c,0.001976,0x180a,0.001972,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xadc8,8,dw,float16,mem,512,0x1750,0.001785,0x1752,0.001787,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x28bc,8,dw,float16,mem,512,0x1829,0.002031,0x1829,0.002031,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x1fcc,8,dw,float16,mem,512,0x180c,0.001976,0x180a,0.001972,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xae4b,8,dw,float16,mem,512,0x1742,0.001772,0x1743,0.001773,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xa918,8,dw,float16,mem,512,0x17b2,0.001879,0x17b3,0.00188,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2e39,8,dw,float16,mem,512,0x186e,0.002163,0x186b,0.002157,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2139,8,dw,float16,mem,512,0x180c,0.001976,0x180c,0.001976,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2096,8,dw,float16,mem,512,0x180c,0.001976,0x180b,0.001974,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa720,8,dw,float16,mem,512,0x17c9,0.001901,0x17cb,0.001903,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xacea,8,dw,float16,mem,512,0x176e,0.001814,0x176c,0.001812,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa6d2,8,dw,float16,mem,512,0x17d1,0.001908,0x17cd,0.0019045,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xaa6d,8,dw,float16,mem,512,0x17a3,0.001864,0x179f,0.001861,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2e20,8,dw,float16,mem,512,0x1869,0.002153,0x1869,0.002153,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xae37,8,dw,float16,mem,512,0x1749,0.001779,0x1745,0.001775,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x29ce,8,dw,float16,mem,512,0x1831,0.002047,0x1832,0.002048,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x91d6,8,dw,float16,mem,512,0x1800,0.001953,0x1801,0.001955,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x28b4,8,dw,float16,mem,512,0x1829,0.002031,0x1828,0.00203,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xac6c,8,dw,float16,mem,512,0x177d,0.001828,0x177a,0.001825,2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xae19,8,dw,float16,mem,512,0x1749,0.001779,0x1749,0.001779,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2d78,8,dw,float16,mem,512,0x1861,0.002138,0x185d,0.00213,7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xaccc,8,dw,float16,mem,512,0x176e,0.001814,0x176f,0.001815,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xa884,8,dw,float16,mem,512,0x17c1,0.001893,0x17bc,0.001888,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xad65,8,dw,float16,mem,512,0x175f,0.0018,0x175d,0.001798,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xaddf,8,dw,float16,mem,512,0x1750,0.001785,0x174f,0.001784,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2435,8,dw,float16,mem,512,0x1815,0.001993,0x1813,0.00199,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2823,8,dw,float16,mem,512,0x1825,0.002024,0x1824,0.002022,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2dcc,8,dw,float16,mem,512,0x1865,0.002146,0x1863,0.002142,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xaa0f,8,dw,float16,mem,512,0x17aa,0.001871,0x17a4,0.001865,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2dc1,8,dw,float16,mem,512,0x1865,0.002146,0x1862,0.00214,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x257c,8,dw,float16,mem,512,0x1819,0.002,0x1818,0.001999,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xadc8,8,dw,float16,mem,512,0x1750,0.001785,0x1752,0.001787,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa658,8,dw,float16,mem,512,0x17d1,0.001908,0x17d1,0.001908,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x29b0,8,dw,float16,mem,512,0x1831,0.002047,0x1831,0.002047,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2729,8,dw,float16,mem,512,0x1821,0.002016,0x181f,0.002012,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x23a0,8,dw,float16,mem,512,0x1810,0.001984,0x1811,0.001986,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xac94,8,dw,float16,mem,512,0x1775,0.001821,0x1776,0.0018215,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2965,8,dw,float16,mem,512,0x182d,0.002039,0x182e,0.00204,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x21a9,8,dw,float16,mem,512,0x180c,0.001976,0x180d,0.001978,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2deb,8,dw,float16,mem,512,0x1865,0.002146,0x1865,0.002146,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xa6a8,8,dw,float16,mem,512,0x17d1,0.001908,0x17ce,0.001905,2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xa246,8,dw,float16,mem,512,0x17e9,0.001931,0x17ea,0.001932,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2a04,8,dw,float16,mem,512,0x1836,0.002056,0x1833,0.00205,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xae3e,8,dw,float16,mem,512,0x1749,0.001779,0x1745,0.001775,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa743,8,dw,float16,mem,512,0x17c9,0.001901,0x17ca,0.001902,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xad1f,8,dw,float16,mem,512,0x1766,0.001806,0x1766,0.001806,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xa8d7,8,dw,float16,mem,512,0x17ba,0.001886,0x17b7,0.0018835,2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xa0b6,8,dw,float16,mem,512,0x17f0,0.001938,0x17f0,0.001938,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xaaa5,8,dw,float16,mem,512,0x179b,0.001857,0x179b,0.001857,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2a43,8,dw,float16,mem,512,0x1836,0.002056,0x1835,0.002054,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x9cf4,8,dw,float16,mem,512,0x17f8,0.0019455,0x17f9,0.001946,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2863,8,dw,float16,mem,512,0x1825,0.002024,0x1826,0.002026,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa9b9,8,dw,float16,mem,512,0x17aa,0.001871,0x17a9,0.00187,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xaca8,8,dw,float16,mem,512,0x1775,0.001821,0x1773,0.001819,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2675,8,dw,float16,mem,512,0x181d,0.002008,0x181c,0.002007,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa00a,8,dw,float16,mem,512,0x17f8,0.0019455,0x17f3,0.001941,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x2512,8,dw,float16,mem,512,0x1819,0.002,0x1816,0.001995,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xaabf,8,dw,float16,mem,512,0x179b,0.001857,0x179a,0.001856,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2957,8,dw,float16,mem,512,0x182d,0.002039,0x182e,0.00204,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x267b,8,dw,float16,mem,512,0x181d,0.002008,0x181c,0.002007,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa8f9,8,dw,float16,mem,512,0x17ba,0.001886,0x17b5,0.001882,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xacf8,8,dw,float16,mem,512,0x176e,0.001814,0x176a,0.00181,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2d07,8,dw,float16,mem,512,0x1858,0.002121,0x1856,0.002117,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x247d,8,dw,float16,mem,512,0x1815,0.001993,0x1814,0.001991,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2cc2,8,dw,float16,mem,512,0x1854,0.002113,0x1851,0.002108,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xada6,8,dw,float16,mem,512,0x1758,0.001793,0x1756,0.001791,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa1bc,8,dw,float16,mem,512,0x17f0,0.001938,0x17ec,0.001934,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa8e7,8,dw,float16,mem,512,0x17ba,0.001886,0x17b6,0.001883,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x251d,8,dw,float16,mem,512,0x1819,0.002,0x1817,0.001997,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x208d,8,dw,float16,mem,512,0x180c,0.001976,0x180b,0.001974,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xad83,8,dw,float16,mem,512,0x175f,0.0018,0x175a,0.001795,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x1c95,8,dw,float16,mem,512,0x1808,0.001968,0x1807,0.001966,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xad8b,8,dw,float16,mem,512,0x1758,0.001793,0x1759,0.001794,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xa3b7,8,dw,float16,mem,512,0x17e9,0.001931,0x17e4,0.001926,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x26d6,8,dw,float16,mem,512,0x181d,0.002008,0x181e,0.00201,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2922,8,dw,float16,mem,512,0x182d,0.002039,0x182c,0.002037,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2c27,8,dw,float16,mem,512,0x1847,0.002089,0x1847,0.002089,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xa76d,8,dw,float16,mem,512,0x17c9,0.001901,0x17c8,0.0019,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x26af,8,dw,float16,mem,512,0x181d,0.002008,0x181d,0.002008,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xacd8,8,dw,float16,mem,512,0x176e,0.001814,0x176e,0.001814,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2be5,8,dw,float16,mem,512,0x1842,0.002079,0x1843,0.00208,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xac79,8,dw,float16,mem,512,0x177d,0.001828,0x1779,0.001824,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa8a4,8,dw,float16,mem,512,0x17ba,0.001886,0x17ba,0.001886,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xa887,8,dw,float16,mem,512,0x17c1,0.001893,0x17bc,0.001888,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xad12,8,dw,float16,mem,512,0x1766,0.001806,0x1767,0.001807,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xacc1,8,dw,float16,mem,512,0x1775,0.001821,0x1770,0.001816,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xa990,8,dw,float16,mem,512,0x17aa,0.001871,0x17ac,0.001873,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2d8e,8,dw,float16,mem,512,0x1861,0.002138,0x185f,0.002134,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2c8c,8,dw,float16,mem,512,0x184f,0.002104,0x184d,0.0021,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2d1f,8,dw,float16,mem,512,0x1858,0.002121,0x1857,0.00212,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2a38,8,dw,float16,mem,512,0x1836,0.002056,0x1835,0.002054,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2421,8,dw,float16,mem,512,0x1815,0.001993,0x1813,0.00199,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xac87,8,dw,float16,mem,512,0x177d,0.001828,0x1777,0.001822,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xac44,8,dw,float16,mem,512,0x1784,0.001835,0x177f,0.00183,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x2d7f,8,dw,float16,mem,512,0x1861,0.002138,0x185e,0.002132,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xab8b,8,dw,float16,mem,512,0x1793,0.001849,0x178e,0.001844,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xa9e2,8,dw,float16,mem,512,0x17aa,0.001871,0x17a7,0.001868,2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xaa66,8,dw,float16,mem,512,0x17a3,0.001864,0x179f,0.001861,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2c03,8,dw,float16,mem,512,0x1847,0.002089,0x1844,0.002083,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x9ec0,8,dw,float16,mem,512,0x17f8,0.0019455,0x17f6,0.001944,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa12d,8,dw,float16,mem,512,0x17f0,0.001938,0x17ee,0.001936,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x1a82,8,dw,float16,mem,512,0x1804,0.00196,0x1805,0.001963,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa07b,8,dw,float16,mem,512,0x17f0,0.001938,0x17f1,0.001939,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2e34,8,dw,float16,mem,512,0x1869,0.002153,0x186a,0.002155,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x24d1,8,dw,float16,mem,512,0x1815,0.001993,0x1815,0.001993,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x0ee3,8,dw,float16,mem,512,0x1804,0.00196,0x1802,0.001957,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x1cf4,8,dw,float16,mem,512,0x1808,0.001968,0x1807,0.001966,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa8ae,8,dw,float16,mem,512,0x17ba,0.001886,0x17b9,0.001885,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2cb5,8,dw,float16,mem,512,0x184f,0.002104,0x1850,0.002106,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xad74,8,dw,float16,mem,512,0x175f,0.0018,0x175c,0.001797,2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0x2d51,8,dw,float16,mem,512,0x185c,0.002129,0x185b,0.002127,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa585,8,dw,float16,mem,512,0x17d9,0.001916,0x17d7,0.001914,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa5fe,8,dw,float16,mem,512,0x17d9,0.001916,0x17d4,0.001911,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xad48,8,dw,float16,mem,512,0x175f,0.0018,0x1761,0.0018015,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2b92,8,dw,float16,mem,512,0x1842,0.002079,0x1840,0.002075,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xae58,8,dw,float16,mem,512,0x1742,0.001772,0x1742,0.001772,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xadd4,8,dw,float16,mem,512,0x1750,0.001785,0x1751,0.001786,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xa9a1,8,dw,float16,mem,512,0x17aa,0.001871,0x17ab,0.001872,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xab34,8,dw,float16,mem,512,0x1793,0.001849,0x1793,0.001849,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xabcb,8,dw,float16,mem,512,0x178c,0.0018425,0x178a,0.001841,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa778,8,dw,float16,mem,512,0x17c9,0.001901,0x17c8,0.0019,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xa096,8,dw,float16,mem,512,0x17f0,0.001938,0x17f1,0.001939,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x25b5,8,dw,float16,mem,512,0x1819,0.002,0x1819,0.002,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x29e2,8,dw,float16,mem,512,0x1831,0.002047,0x1832,0.002048,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xad90,8,dw,float16,mem,512,0x1758,0.001793,0x1759,0.001794,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2511,8,dw,float16,mem,512,0x1819,0.002,0x1816,0.001995,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x24cd,8,dw,float16,mem,512,0x1815,0.001993,0x1815,0.001993,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2cd3,8,dw,float16,mem,512,0x1854,0.002113,0x1852,0.00211,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xac5c,8,dw,float16,mem,512,0x177d,0.001828,0x177c,0.001827,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xacd4,8,dw,float16,mem,512,0x176e,0.001814,0x176e,0.001814,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xad16,8,dw,float16,mem,512,0x1766,0.001806,0x1767,0.001807,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x281a,8,dw,float16,mem,512,0x1825,0.002024,0x1823,0.00202,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x9bef,8,dw,float16,mem,512,0x1800,0.001953,0x17fb,0.001948,4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x2113,8,dw,float16,mem,512,0x180c,0.001976,0x180c,0.001976,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2912,8,dw,float16,mem,512,0x182d,0.002039,0x182b,0.002035,3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x20cd,8,dw,float16,mem,512,0x180c,0.001976,0x180c,0.001976,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2d2a,8,dw,float16,mem,512,0x1858,0.002121,0x1858,0.002121,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xa636,8,dw,float16,mem,512,0x17d1,0.001908,0x17d2,0.001909,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xad4b,8,dw,float16,mem,512,0x175f,0.0018,0x1760,0.001801,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xa816,8,dw,float16,mem,512,0x17c1,0.001893,0x17c3,0.001895,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa641,8,dw,float16,mem,512,0x17d1,0.001908,0x17d2,0.001909,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xa525,8,dw,float16,mem,512,0x17d9,0.001916,0x17da,0.001917,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xadc6,8,dw,float16,mem,512,0x1758,0.001793,0x1752,0.001787,5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2bd5,8,dw,float16,mem,512,0x1842,0.002079,0x1843,0.00208,-1.9e-06,1.9e-06
