start_range, end_range, start_end, input_value, parallelism, accuracy, precision, storage, num_inp_vals, observed, obs_dec, expected, exp_dec, obs_dec-exp_dec, abs_err
5.0,10.0,5.0 to 10.0,0x4714,8,dw,float16,mem,512,0x0fe8,0.0004826,0x0000,0.0,0.0004826,0.0004826
5.0,10.0,5.0 to 10.0,0x486d,8,dw,float16,mem,512,0x19d2,0.002842,0x0000,0.0,0.002842,0.002842
5.0,10.0,5.0 to 10.0,0x4864,8,dw,float16,mem,512,0x196d,0.00265,0x0000,0.0,0.00265,0.00265
5.0,10.0,5.0 to 10.0,0x4825,8,dw,float16,mem,512,0x16a2,0.001619,0x0000,0.0,0.001619,0.001619
5.0,10.0,5.0 to 10.0,0x486c,8,dw,float16,mem,512,0x19c7,0.002821,0x0000,0.0,0.002821,0.002821
5.0,10.0,5.0 to 10.0,0x4790,8,dw,float16,mem,512,0x126a,0.000783,0x0000,0.0,0.000783,0.000783
5.0,10.0,5.0 to 10.0,0x453a,8,dw,float16,mem,512,0x04fc,7.606e-05,0x0000,0.0,7.606e-05,7.606e-05
5.0,10.0,5.0 to 10.0,0x4864,8,dw,float16,mem,512,0x196d,0.00265,0x0000,0.0,0.00265,0.00265
5.0,10.0,5.0 to 10.0,0x455d,8,dw,float16,mem,512,0x05b1,8.684e-05,0x0000,0.0,8.684e-05,8.684e-05
5.0,10.0,5.0 to 10.0,0x47bb,8,dw,float16,mem,512,0x1397,0.0009265,0x0000,0.0,0.0009265,0.0009265
5.0,10.0,5.0 to 10.0,0x454a,8,dw,float16,mem,512,0x054e,8.094e-05,0x0000,0.0,8.094e-05,8.094e-05
5.0,10.0,5.0 to 10.0,0x48af,8,dw,float16,mem,512,0x1ce0,0.00476,0x0000,0.0,0.00476,0.00476
5.0,10.0,5.0 to 10.0,0x4828,8,dw,float16,mem,512,0x16ca,0.0016575,0x0000,0.0,0.0016575,0.0016575
5.0,10.0,5.0 to 10.0,0x4532,8,dw,float16,mem,512,0x04d5,7.373e-05,0x0000,0.0,7.373e-05,7.373e-05
5.0,10.0,5.0 to 10.0,0x48fb,8,dw,float16,mem,512,0x206a,0.00862,0x0000,0.0,0.00862,0.00862
5.0,10.0,5.0 to 10.0,0x45d5,8,dw,float16,mem,512,0x088c,0.0001388,0x0000,0.0,0.0001388,0.0001388
5.0,10.0,5.0 to 10.0,0x45a6,8,dw,float16,mem,512,0x0799,0.00011593,0x0000,0.0,0.00011593,0.00011593
5.0,10.0,5.0 to 10.0,0x4559,8,dw,float16,mem,512,0x059a,8.55e-05,0x0000,0.0,8.55e-05,8.55e-05
5.0,10.0,5.0 to 10.0,0x451c,8,dw,float16,mem,512,0x0466,6.71e-05,0x0000,0.0,6.71e-05,6.71e-05
5.0,10.0,5.0 to 10.0,0x4707,8,dw,float16,mem,512,0x0f84,0.0004587,0x0000,0.0,0.0004587,0.0004587
5.0,10.0,5.0 to 10.0,0x472e,8,dw,float16,mem,512,0x1060,0.000534,0x0000,0.0,0.000534,0.000534
5.0,10.0,5.0 to 10.0,0x468d,8,dw,float16,mem,512,0x0caa,0.0002847,0x0000,0.0,0.0002847,0.0002847
5.0,10.0,5.0 to 10.0,0x45e5,8,dw,float16,mem,512,0x08d7,0.0001477,0x0000,0.0,0.0001477,0.0001477
5.0,10.0,5.0 to 10.0,0x48ba,8,dw,float16,mem,512,0x1d50,0.005188,0x0000,0.0,0.005188,0.005188
5.0,10.0,5.0 to 10.0,0x471a,8,dw,float16,mem,512,0x100c,0.000494,0x0000,0.0,0.000494,0.000494
5.0,10.0,5.0 to 10.0,0x4620,8,dw,float16,mem,512,0x0a12,0.0001853,0x0000,0.0,0.0001853,0.0001853
5.0,10.0,5.0 to 10.0,0x48de,8,dw,float16,mem,512,0x1f09,0.00687,0x0000,0.0,0.00687,0.00687
5.0,10.0,5.0 to 10.0,0x4634,8,dw,float16,mem,512,0x0a91,0.0002004,0x0000,0.0,0.0002004,0.0002004
5.0,10.0,5.0 to 10.0,0x481f,8,dw,float16,mem,512,0x1654,0.001545,0x0000,0.0,0.001545,0.001545
5.0,10.0,5.0 to 10.0,0x46d6,8,dw,float16,mem,512,0x0e35,0.0003788,0x0000,0.0,0.0003788,0.0003788
5.0,10.0,5.0 to 10.0,0x4677,8,dw,float16,mem,512,0x0c48,0.0002613,0x0000,0.0,0.0002613,0.0002613
5.0,10.0,5.0 to 10.0,0x484d,8,dw,float16,mem,512,0x1889,0.002214,0x0000,0.0,0.002214,0.002214
5.0,10.0,5.0 to 10.0,0x48ab,8,dw,float16,mem,512,0x1cba,0.004616,0x0000,0.0,0.004616,0.004616
5.0,10.0,5.0 to 10.0,0x48a0,8,dw,float16,mem,512,0x1c56,0.004234,0x0000,0.0,0.004234,0.004234
5.0,10.0,5.0 to 10.0,0x48e1,8,dw,float16,mem,512,0x1f34,0.007034,0x0000,0.0,0.007034,0.007034
5.0,10.0,5.0 to 10.0,0x45f3,8,dw,float16,mem,512,0x091d,0.000156,0x0000,0.0,0.000156,0.000156
5.0,10.0,5.0 to 10.0,0x47e5,8,dw,float16,mem,512,0x1479,0.001092,0x0000,0.0,0.001092,0.001092
5.0,10.0,5.0 to 10.0,0x48ef,8,dw,float16,mem,512,0x2005,0.00785,0x0000,0.0,0.00785,0.00785
5.0,10.0,5.0 to 10.0,0x4817,8,dw,float16,mem,512,0x15f2,0.0014515,0x0000,0.0,0.0014515,0.0014515
5.0,10.0,5.0 to 10.0,0x4576,8,dw,float16,mem,512,0x064d,9.614e-05,0x0000,0.0,9.614e-05,9.614e-05
5.0,10.0,5.0 to 10.0,0x45a5,8,dw,float16,mem,512,0x078a,0.00011504,0x0000,0.0,0.00011504,0.00011504
5.0,10.0,5.0 to 10.0,0x47c3,8,dw,float16,mem,512,0x13d4,0.0009556,0x0000,0.0,0.0009556,0.0009556
5.0,10.0,5.0 to 10.0,0x457e,8,dw,float16,mem,512,0x0680,9.92e-05,0x0000,0.0,9.92e-05,9.92e-05
5.0,10.0,5.0 to 10.0,0x4890,8,dw,float16,mem,512,0x1ba7,0.003736,0x0000,0.0,0.003736,0.003736
5.0,10.0,5.0 to 10.0,0x4870,8,dw,float16,mem,512,0x19f6,0.00291,0x0000,0.0,0.00291,0.00291
5.0,10.0,5.0 to 10.0,0x46c8,8,dw,float16,mem,512,0x0de0,0.0003586,0x0000,0.0,0.0003586,0.0003586
5.0,10.0,5.0 to 10.0,0x4858,8,dw,float16,mem,512,0x18f1,0.002413,0x0000,0.0,0.002413,0.002413
5.0,10.0,5.0 to 10.0,0x4500,8,dw,float16,mem,512,0x03f1,6.014e-05,0x0000,0.0,6.014e-05,6.014e-05
5.0,10.0,5.0 to 10.0,0x46bd,8,dw,float16,mem,512,0x0da1,0.0003436,0x0000,0.0,0.0003436,0.0003436
5.0,10.0,5.0 to 10.0,0x4566,8,dw,float16,mem,512,0x05eb,9.03e-05,0x0000,0.0,9.03e-05,9.03e-05
5.0,10.0,5.0 to 10.0,0x4773,8,dw,float16,mem,512,0x11bb,0.0006995,0x0000,0.0,0.0006995,0.0006995
5.0,10.0,5.0 to 10.0,0x4898,8,dw,float16,mem,512,0x1c13,0.00398,0x0000,0.0,0.00398,0.00398
5.0,10.0,5.0 to 10.0,0x488c,8,dw,float16,mem,512,0x1b6b,0.003622,0x0000,0.0,0.003622,0.003622
5.0,10.0,5.0 to 10.0,0x4887,8,dw,float16,mem,512,0x1b22,0.003483,0x0000,0.0,0.003483,0.003483
5.0,10.0,5.0 to 10.0,0x48e0,8,dw,float16,mem,512,0x1f26,0.00698,0x0000,0.0,0.00698,0.00698
5.0,10.0,5.0 to 10.0,0x4541,8,dw,float16,mem,512,0x051a,7.784e-05,0x0000,0.0,7.784e-05,7.784e-05
5.0,10.0,5.0 to 10.0,0x472a,8,dw,float16,mem,512,0x104f,0.000526,0x0000,0.0,0.000526,0.000526
5.0,10.0,5.0 to 10.0,0x4577,8,dw,float16,mem,512,0x064d,9.614e-05,0x0000,0.0,9.614e-05,9.614e-05
5.0,10.0,5.0 to 10.0,0x4519,8,dw,float16,mem,512,0x045d,6.66e-05,0x0000,0.0,6.66e-05,6.66e-05
5.0,10.0,5.0 to 10.0,0x45df,8,dw,float16,mem,512,0x08bb,0.0001444,0x0000,0.0,0.0001444,0.0001444
5.0,10.0,5.0 to 10.0,0x47be,8,dw,float16,mem,512,0x13ae,0.0009375,0x0000,0.0,0.0009375,0.0009375
5.0,10.0,5.0 to 10.0,0x4785,8,dw,float16,mem,512,0x1225,0.00075,0x0000,0.0,0.00075,0.00075
5.0,10.0,5.0 to 10.0,0x4743,8,dw,float16,mem,512,0x10c0,0.00058,0x0000,0.0,0.00058,0.00058
5.0,10.0,5.0 to 10.0,0x481f,8,dw,float16,mem,512,0x1654,0.001545,0x0000,0.0,0.001545,0.001545
5.0,10.0,5.0 to 10.0,0x4854,8,dw,float16,mem,512,0x18ca,0.002338,0x0000,0.0,0.002338,0.002338
5.0,10.0,5.0 to 10.0,0x47a1,8,dw,float16,mem,512,0x12db,0.000837,0x0000,0.0,0.000837,0.000837
5.0,10.0,5.0 to 10.0,0x45c3,8,dw,float16,mem,512,0x083d,0.0001293,0x0000,0.0,0.0001293,0.0001293
5.0,10.0,5.0 to 10.0,0x4598,8,dw,float16,mem,512,0x0724,0.00010896,0x0000,0.0,0.00010896,0.00010896
5.0,10.0,5.0 to 10.0,0x457c,8,dw,float16,mem,512,0x0666,9.763e-05,0x0000,0.0,9.763e-05,9.763e-05
5.0,10.0,5.0 to 10.0,0x46bf,8,dw,float16,mem,512,0x0dac,0.0003462,0x0000,0.0,0.0003462,0.0003462
5.0,10.0,5.0 to 10.0,0x4604,8,dw,float16,mem,512,0x0971,0.000166,0x0000,0.0,0.000166,0.000166
5.0,10.0,5.0 to 10.0,0x484a,8,dw,float16,mem,512,0x186e,0.002163,0x0000,0.0,0.002163,0.002163
5.0,10.0,5.0 to 10.0,0x475f,8,dw,float16,mem,512,0x114c,0.0006466,0x0000,0.0,0.0006466,0.0006466
5.0,10.0,5.0 to 10.0,0x4631,8,dw,float16,mem,512,0x0a84,0.0001988,0x0000,0.0,0.0001988,0.0001988
5.0,10.0,5.0 to 10.0,0x4850,8,dw,float16,mem,512,0x18a4,0.002266,0x0000,0.0,0.002266,0.002266
5.0,10.0,5.0 to 10.0,0x48a7,8,dw,float16,mem,512,0x1c94,0.00447,0x0000,0.0,0.00447,0.00447
5.0,10.0,5.0 to 10.0,0x46c7,8,dw,float16,mem,512,0x0dda,0.0003572,0x0000,0.0,0.0003572,0.0003572
5.0,10.0,5.0 to 10.0,0x48d3,8,dw,float16,mem,512,0x1e75,0.006306,0x0000,0.0,0.006306,0.006306
5.0,10.0,5.0 to 10.0,0x48fc,8,dw,float16,mem,512,0x2073,0.00869,0x0000,0.0,0.00869,0.00869
5.0,10.0,5.0 to 10.0,0x46fe,8,dw,float16,mem,512,0x0f41,0.0004427,0x0000,0.0,0.0004427,0.0004427
5.0,10.0,5.0 to 10.0,0x48ca,8,dw,float16,mem,512,0x1e05,0.00588,0x0000,0.0,0.00588,0.00588
5.0,10.0,5.0 to 10.0,0x45f1,8,dw,float16,mem,512,0x0913,0.0001549,0x0000,0.0,0.0001549,0.0001549
5.0,10.0,5.0 to 10.0,0x4798,8,dw,float16,mem,512,0x129f,0.0008082,0x0000,0.0,0.0008082,0.0008082
5.0,10.0,5.0 to 10.0,0x48f7,8,dw,float16,mem,512,0x2047,0.008354,0x0000,0.0,0.008354,0.008354
5.0,10.0,5.0 to 10.0,0x4561,8,dw,float16,mem,512,0x05c8,8.82e-05,0x0000,0.0,8.82e-05,8.82e-05
5.0,10.0,5.0 to 10.0,0x457a,8,dw,float16,mem,512,0x0666,9.763e-05,0x0000,0.0,9.763e-05,9.763e-05
5.0,10.0,5.0 to 10.0,0x4889,8,dw,float16,mem,512,0x1b3f,0.003538,0x0000,0.0,0.003538,0.003538
5.0,10.0,5.0 to 10.0,0x4896,8,dw,float16,mem,512,0x1c03,0.003918,0x0000,0.0,0.003918,0.003918
5.0,10.0,5.0 to 10.0,0x484e,8,dw,float16,mem,512,0x1892,0.002232,0x0000,0.0,0.002232,0.002232
5.0,10.0,5.0 to 10.0,0x4648,8,dw,float16,mem,512,0x0b19,0.0002166,0x0000,0.0,0.0002166,0.0002166
5.0,10.0,5.0 to 10.0,0x46ae,8,dw,float16,mem,512,0x0d54,0.0003252,0x0000,0.0,0.0003252,0.0003252
5.0,10.0,5.0 to 10.0,0x46f3,8,dw,float16,mem,512,0x0ef3,0.0004241,0x0000,0.0,0.0004241,0.0004241
5.0,10.0,5.0 to 10.0,0x458a,8,dw,float16,mem,512,0x06d0,0.00010395,0x0000,0.0,0.00010395,0.00010395
5.0,10.0,5.0 to 10.0,0x4842,8,dw,float16,mem,512,0x1829,0.002031,0x0000,0.0,0.002031,0.002031
5.0,10.0,5.0 to 10.0,0x48cd,8,dw,float16,mem,512,0x1e29,0.006016,0x0000,0.0,0.006016,0.006016
5.0,10.0,5.0 to 10.0,0x48a1,8,dw,float16,mem,512,0x1c5f,0.00427,0x0000,0.0,0.00427,0.00427
5.0,10.0,5.0 to 10.0,0x4509,8,dw,float16,mem,512,0x041a,6.26e-05,0x0000,0.0,6.26e-05,6.26e-05
5.0,10.0,5.0 to 10.0,0x48ca,8,dw,float16,mem,512,0x1e05,0.00588,0x0000,0.0,0.00588,0.00588
5.0,10.0,5.0 to 10.0,0x4763,8,dw,float16,mem,512,0x1162,0.000657,0x0000,0.0,0.000657,0.000657
5.0,10.0,5.0 to 10.0,0x48e3,8,dw,float16,mem,512,0x1f51,0.007145,0x0000,0.0,0.007145,0.007145
5.0,10.0,5.0 to 10.0,0x4787,8,dw,float16,mem,512,0x1232,0.0007563,0x0000,0.0,0.0007563,0.0007563
5.0,10.0,5.0 to 10.0,0x4836,8,dw,float16,mem,512,0x1793,0.001849,0x0000,0.0,0.001849,0.001849
5.0,10.0,5.0 to 10.0,0x47d1,8,dw,float16,mem,512,0x1423,0.00101,0x0000,0.0,0.00101,0.00101
5.0,10.0,5.0 to 10.0,0x47ce,8,dw,float16,mem,512,0x1416,0.000998,0x0000,0.0,0.000998,0.000998
5.0,10.0,5.0 to 10.0,0x4691,8,dw,float16,mem,512,0x0cbd,0.0002892,0x0000,0.0,0.0002892,0.0002892
5.0,10.0,5.0 to 10.0,0x4886,8,dw,float16,mem,512,0x1b14,0.003456,0x0000,0.0,0.003456,0.003456
5.0,10.0,5.0 to 10.0,0x4816,8,dw,float16,mem,512,0x15e6,0.00144,0x0000,0.0,0.00144,0.00144
5.0,10.0,5.0 to 10.0,0x4772,8,dw,float16,mem,512,0x11b5,0.0006967,0x0000,0.0,0.0006967,0.0006967
5.0,10.0,5.0 to 10.0,0x4609,8,dw,float16,mem,512,0x0992,0.00017,0x0000,0.0,0.00017,0.00017
5.0,10.0,5.0 to 10.0,0x488d,8,dw,float16,mem,512,0x1b79,0.003649,0x0000,0.0,0.003649,0.003649
5.0,10.0,5.0 to 10.0,0x453f,8,dw,float16,mem,512,0x0510,7.725e-05,0x0000,0.0,7.725e-05,7.725e-05
5.0,10.0,5.0 to 10.0,0x451a,8,dw,float16,mem,512,0x0466,6.71e-05,0x0000,0.0,6.71e-05,6.71e-05
5.0,10.0,5.0 to 10.0,0x48a6,8,dw,float16,mem,512,0x1c8b,0.004436,0x0000,0.0,0.004436,0.004436
5.0,10.0,5.0 to 10.0,0x45eb,8,dw,float16,mem,512,0x08f5,0.0001513,0x0000,0.0,0.0001513,0.0001513
5.0,10.0,5.0 to 10.0,0x4826,8,dw,float16,mem,512,0x16b0,0.001633,0x0000,0.0,0.001633,0.001633
5.0,10.0,5.0 to 10.0,0x460b,8,dw,float16,mem,512,0x099e,0.0001714,0x0000,0.0,0.0001714,0.0001714
5.0,10.0,5.0 to 10.0,0x48dd,8,dw,float16,mem,512,0x1efb,0.006817,0x0000,0.0,0.006817,0.006817
5.0,10.0,5.0 to 10.0,0x4845,8,dw,float16,mem,512,0x1842,0.002079,0x0000,0.0,0.002079,0.002079
5.0,10.0,5.0 to 10.0,0x4655,8,dw,float16,mem,512,0x0b7f,0.0002288,0x0000,0.0,0.0002288,0.0002288
5.0,10.0,5.0 to 10.0,0x46db,8,dw,float16,mem,512,0x0e54,0.0003862,0x0000,0.0,0.0003862,0.0003862
5.0,10.0,5.0 to 10.0,0x4803,8,dw,float16,mem,512,0x1516,0.001242,0x0000,0.0,0.001242,0.001242
5.0,10.0,5.0 to 10.0,0x4854,8,dw,float16,mem,512,0x18ca,0.002338,0x0000,0.0,0.002338,0.002338
5.0,10.0,5.0 to 10.0,0x459a,8,dw,float16,mem,512,0x0740,0.0001106,0x0000,0.0,0.0001106,0.0001106
5.0,10.0,5.0 to 10.0,0x4824,8,dw,float16,mem,512,0x1695,0.001607,0x0000,0.0,0.001607,0.001607
5.0,10.0,5.0 to 10.0,0x463e,8,dw,float16,mem,512,0x0ae1,0.0002099,0x0000,0.0,0.0002099,0.0002099
5.0,10.0,5.0 to 10.0,0x4855,8,dw,float16,mem,512,0x18d3,0.002356,0x0000,0.0,0.002356,0.002356
5.0,10.0,5.0 to 10.0,0x4663,8,dw,float16,mem,512,0x0beb,0.0002416,0x0000,0.0,0.0002416,0.0002416
5.0,10.0,5.0 to 10.0,0x4882,8,dw,float16,mem,512,0x1adc,0.00335,0x0000,0.0,0.00335,0.00335
5.0,10.0,5.0 to 10.0,0x460c,8,dw,float16,mem,512,0x099e,0.0001714,0x0000,0.0,0.0001714,0.0001714
5.0,10.0,5.0 to 10.0,0x486e,8,dw,float16,mem,512,0x19de,0.002865,0x0000,0.0,0.002865,0.002865
5.0,10.0,5.0 to 10.0,0x4786,8,dw,float16,mem,512,0x122c,0.0007534,0x0000,0.0,0.0007534,0.0007534
5.0,10.0,5.0 to 10.0,0x4798,8,dw,float16,mem,512,0x129f,0.0008082,0x0000,0.0,0.0008082,0.0008082
5.0,10.0,5.0 to 10.0,0x486f,8,dw,float16,mem,512,0x19ea,0.002888,0x0000,0.0,0.002888,0.002888
5.0,10.0,5.0 to 10.0,0x4514,8,dw,float16,mem,512,0x0443,6.5e-05,0x0000,0.0,6.5e-05,6.5e-05
5.0,10.0,5.0 to 10.0,0x46a5,8,dw,float16,mem,512,0x0d20,0.0003128,0x0000,0.0,0.0003128,0.0003128
5.0,10.0,5.0 to 10.0,0x48d7,8,dw,float16,mem,512,0x1eaa,0.006508,0x0000,0.0,0.006508,0.006508
5.0,10.0,5.0 to 10.0,0x487a,8,dw,float16,mem,512,0x1a72,0.003147,0x0000,0.0,0.003147,0.003147
5.0,10.0,5.0 to 10.0,0x47ef,8,dw,float16,mem,512,0x14a6,0.001135,0x0000,0.0,0.001135,0.001135
5.0,10.0,5.0 to 10.0,0x4872,8,dw,float16,mem,512,0x1a0e,0.002956,0x0000,0.0,0.002956,0.002956
5.0,10.0,5.0 to 10.0,0x48e0,8,dw,float16,mem,512,0x1f26,0.00698,0x0000,0.0,0.00698,0.00698
5.0,10.0,5.0 to 10.0,0x48ce,8,dw,float16,mem,512,0x1e36,0.006065,0x0000,0.0,0.006065,0.006065
5.0,10.0,5.0 to 10.0,0x486f,8,dw,float16,mem,512,0x19ea,0.002888,0x0000,0.0,0.002888,0.002888
5.0,10.0,5.0 to 10.0,0x478c,8,dw,float16,mem,512,0x1251,0.000771,0x0000,0.0,0.000771,0.000771
5.0,10.0,5.0 to 10.0,0x481b,8,dw,float16,mem,512,0x1623,0.001498,0x0000,0.0,0.001498,0.001498
5.0,10.0,5.0 to 10.0,0x4783,8,dw,float16,mem,512,0x1219,0.0007443,0x0000,0.0,0.0007443,0.0007443
5.0,10.0,5.0 to 10.0,0x46c3,8,dw,float16,mem,512,0x0dc3,0.0003517,0x0000,0.0,0.0003517,0.0003517
5.0,10.0,5.0 to 10.0,0x48ae,8,dw,float16,mem,512,0x1cd6,0.004723,0x0000,0.0,0.004723,0.004723
5.0,10.0,5.0 to 10.0,0x453e,8,dw,float16,mem,512,0x0510,7.725e-05,0x0000,0.0,7.725e-05,7.725e-05
5.0,10.0,5.0 to 10.0,0x4850,8,dw,float16,mem,512,0x18a4,0.002266,0x0000,0.0,0.002266,0.002266
5.0,10.0,5.0 to 10.0,0x48b0,8,dw,float16,mem,512,0x1cea,0.0048,0x0000,0.0,0.0048,0.0048
5.0,10.0,5.0 to 10.0,0x464a,8,dw,float16,mem,512,0x0b36,0.0002201,0x0000,0.0,0.0002201,0.0002201
5.0,10.0,5.0 to 10.0,0x45cc,8,dw,float16,mem,512,0x0860,0.0001335,0x0000,0.0,0.0001335,0.0001335
5.0,10.0,5.0 to 10.0,0x4844,8,dw,float16,mem,512,0x183a,0.002064,0x0000,0.0,0.002064,0.002064
5.0,10.0,5.0 to 10.0,0x473b,8,dw,float16,mem,512,0x109a,0.0005617,0x0000,0.0,0.0005617,0.0005617
5.0,10.0,5.0 to 10.0,0x4896,8,dw,float16,mem,512,0x1c03,0.003918,0x0000,0.0,0.003918,0.003918
5.0,10.0,5.0 to 10.0,0x48c8,8,dw,float16,mem,512,0x1ded,0.005787,0x0000,0.0,0.005787,0.005787
5.0,10.0,5.0 to 10.0,0x48b6,8,dw,float16,mem,512,0x1d26,0.005028,0x0000,0.0,0.005028,0.005028
5.0,10.0,5.0 to 10.0,0x4504,8,dw,float16,mem,512,0x0401,6.11e-05,0x0000,0.0,6.11e-05,6.11e-05
5.0,10.0,5.0 to 10.0,0x4552,8,dw,float16,mem,512,0x0579,8.35e-05,0x0000,0.0,8.35e-05,8.35e-05
5.0,10.0,5.0 to 10.0,0x457a,8,dw,float16,mem,512,0x0666,9.763e-05,0x0000,0.0,9.763e-05,9.763e-05
5.0,10.0,5.0 to 10.0,0x4837,8,dw,float16,mem,512,0x17a3,0.001864,0x0000,0.0,0.001864,0.001864
5.0,10.0,5.0 to 10.0,0x473e,8,dw,float16,mem,512,0x10a8,0.0005684,0x0000,0.0,0.0005684,0.0005684
5.0,10.0,5.0 to 10.0,0x48d6,8,dw,float16,mem,512,0x1e9c,0.006454,0x0000,0.0,0.006454,0.006454
5.0,10.0,5.0 to 10.0,0x4728,8,dw,float16,mem,512,0x1046,0.0005217,0x0000,0.0,0.0005217,0.0005217
5.0,10.0,5.0 to 10.0,0x45de,8,dw,float16,mem,512,0x08bb,0.0001444,0x0000,0.0,0.0001444,0.0001444
5.0,10.0,5.0 to 10.0,0x47d1,8,dw,float16,mem,512,0x1423,0.00101,0x0000,0.0,0.00101,0.00101
5.0,10.0,5.0 to 10.0,0x4754,8,dw,float16,mem,512,0x1113,0.0006194,0x0000,0.0,0.0006194,0.0006194
5.0,10.0,5.0 to 10.0,0x4663,8,dw,float16,mem,512,0x0beb,0.0002416,0x0000,0.0,0.0002416,0.0002416
5.0,10.0,5.0 to 10.0,0x48c7,8,dw,float16,mem,512,0x1de1,0.00574,0x0000,0.0,0.00574,0.00574
5.0,10.0,5.0 to 10.0,0x4895,8,dw,float16,mem,512,0x1bf5,0.003885,0x0000,0.0,0.003885,0.003885
5.0,10.0,5.0 to 10.0,0x471b,8,dw,float16,mem,512,0x1010,0.000496,0x0000,0.0,0.000496,0.000496
5.0,10.0,5.0 to 10.0,0x4742,8,dw,float16,mem,512,0x10bb,0.0005774,0x0000,0.0,0.0005774,0.0005774
5.0,10.0,5.0 to 10.0,0x4546,8,dw,float16,mem,512,0x0539,7.97e-05,0x0000,0.0,7.97e-05,7.97e-05
5.0,10.0,5.0 to 10.0,0x47d9,8,dw,float16,mem,512,0x1444,0.001041,0x0000,0.0,0.001041,0.001041
5.0,10.0,5.0 to 10.0,0x485f,8,dw,float16,mem,512,0x1938,0.002548,0x0000,0.0,0.002548,0.002548
5.0,10.0,5.0 to 10.0,0x48ab,8,dw,float16,mem,512,0x1cba,0.004616,0x0000,0.0,0.004616,0.004616
5.0,10.0,5.0 to 10.0,0x4587,8,dw,float16,mem,512,0x06b5,0.00010234,0x0000,0.0,0.00010234,0.00010234
5.0,10.0,5.0 to 10.0,0x4842,8,dw,float16,mem,512,0x1829,0.002031,0x0000,0.0,0.002031,0.002031
5.0,10.0,5.0 to 10.0,0x4881,8,dw,float16,mem,512,0x1ace,0.003323,0x0000,0.0,0.003323,0.003323
5.0,10.0,5.0 to 10.0,0x48ea,8,dw,float16,mem,512,0x1fba,0.007545,0x0000,0.0,0.007545,0.007545
5.0,10.0,5.0 to 10.0,0x4822,8,dw,float16,mem,512,0x167b,0.001582,0x0000,0.0,0.001582,0.001582
5.0,10.0,5.0 to 10.0,0x47db,8,dw,float16,mem,512,0x144d,0.00105,0x0000,0.0,0.00105,0.00105
5.0,10.0,5.0 to 10.0,0x475e,8,dw,float16,mem,512,0x1147,0.000644,0x0000,0.0,0.000644,0.000644
5.0,10.0,5.0 to 10.0,0x489f,8,dw,float16,mem,512,0x1c4d,0.0042,0x0000,0.0,0.0042,0.0042
5.0,10.0,5.0 to 10.0,0x48b6,8,dw,float16,mem,512,0x1d26,0.005028,0x0000,0.0,0.005028,0.005028
5.0,10.0,5.0 to 10.0,0x4863,8,dw,float16,mem,512,0x1962,0.002628,0x0000,0.0,0.002628,0.002628
5.0,10.0,5.0 to 10.0,0x46b6,8,dw,float16,mem,512,0x0d7f,0.0003355,0x0000,0.0,0.0003355,0.0003355
5.0,10.0,5.0 to 10.0,0x48f6,8,dw,float16,mem,512,0x203f,0.00829,0x0000,0.0,0.00829,0.00829
5.0,10.0,5.0 to 10.0,0x4866,8,dw,float16,mem,512,0x1983,0.002691,0x0000,0.0,0.002691,0.002691
5.0,10.0,5.0 to 10.0,0x45e2,8,dw,float16,mem,512,0x08ce,0.0001466,0x0000,0.0,0.0001466,0.0001466
5.0,10.0,5.0 to 10.0,0x474b,8,dw,float16,mem,512,0x10e6,0.000598,0x0000,0.0,0.000598,0.000598
5.0,10.0,5.0 to 10.0,0x47a0,8,dw,float16,mem,512,0x12d4,0.0008335,0x0000,0.0,0.0008335,0.0008335
5.0,10.0,5.0 to 10.0,0x46a7,8,dw,float16,mem,512,0x0d2a,0.0003152,0x0000,0.0,0.0003152,0.0003152
5.0,10.0,5.0 to 10.0,0x456f,8,dw,float16,mem,512,0x061b,9.316e-05,0x0000,0.0,9.316e-05,9.316e-05
5.0,10.0,5.0 to 10.0,0x4842,8,dw,float16,mem,512,0x1829,0.002031,0x0000,0.0,0.002031,0.002031
5.0,10.0,5.0 to 10.0,0x46bb,8,dw,float16,mem,512,0x0d95,0.0003407,0x0000,0.0,0.0003407,0.0003407
5.0,10.0,5.0 to 10.0,0x475b,8,dw,float16,mem,512,0x1137,0.0006366,0x0000,0.0,0.0006366,0.0006366
5.0,10.0,5.0 to 10.0,0x458e,8,dw,float16,mem,512,0x06eb,0.00010556,0x0000,0.0,0.00010556,0.00010556
5.0,10.0,5.0 to 10.0,0x4847,8,dw,float16,mem,512,0x1854,0.002113,0x0000,0.0,0.002113,0.002113
5.0,10.0,5.0 to 10.0,0x48c9,8,dw,float16,mem,512,0x1df9,0.005833,0x0000,0.0,0.005833,0.005833
5.0,10.0,5.0 to 10.0,0x4812,8,dw,float16,mem,512,0x15b8,0.001396,0x0000,0.0,0.001396,0.001396
5.0,10.0,5.0 to 10.0,0x483f,8,dw,float16,mem,512,0x1810,0.001984,0x0000,0.0,0.001984,0.001984
5.0,10.0,5.0 to 10.0,0x48a3,8,dw,float16,mem,512,0x1c70,0.004333,0x0000,0.0,0.004333,0.004333
5.0,10.0,5.0 to 10.0,0x45ba,8,dw,float16,mem,512,0x081c,0.0001254,0x0000,0.0,0.0001254,0.0001254
5.0,10.0,5.0 to 10.0,0x459a,8,dw,float16,mem,512,0x0740,0.0001106,0x0000,0.0,0.0001106,0.0001106
