start_range, end_range, start_end, input_value, parallelism, accuracy, precision, storage, num_inp_vals, observed, obs_dec, expected, exp_dec, obs_dec-exp_dec, abs_err
-0.1,0.1,-0.1 to 0.1,0x28e6,8,dw,float16,mem,512,0x1821,0.002016,0x1826,0.002026,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2d81,8,dw,float16,mem,512,0x1858,0.002121,0x185a,0.002125,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa803,8,dw,float16,mem,512,0x17ba,0.001886,0x17bd,0.001889,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0x2d18,8,dw,float16,mem,512,0x184f,0.002104,0x1853,0.002111,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xac94,8,dw,float16,mem,512,0x1766,0.001806,0x176f,0.001815,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0xa5cd,8,dw,float16,mem,512,0x17c9,0.001901,0x17ce,0.001905,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x2da7,8,dw,float16,mem,512,0x1858,0.002121,0x185d,0.00213,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2cf5,8,dw,float16,mem,512,0x184b,0.002096,0x1850,0.002106,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xa2c3,8,dw,float16,mem,512,0x17d9,0.001916,0x17e1,0.001924,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2e4c,8,dw,float16,mem,512,0x1865,0.002146,0x1868,0.002151,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2d82,8,dw,float16,mem,512,0x1858,0.002121,0x185a,0.002125,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x1c90,8,dw,float16,mem,512,0x1800,0.001953,0x1803,0.001959,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2d4d,8,dw,float16,mem,512,0x1854,0.002113,0x1856,0.002117,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xab00,8,dw,float16,mem,512,0x178c,0.0018425,0x178f,0.001845,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xab84,8,dw,float16,mem,512,0x177d,0.001828,0x1787,0.001838,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x19e5,8,dw,float16,mem,512,0x17f8,0.0019455,0x1801,0.001955,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xac72,8,dw,float16,mem,512,0x176e,0.001814,0x1773,0.001819,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xac39,8,dw,float16,mem,512,0x1775,0.001821,0x1779,0.001824,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2b5b,8,dw,float16,mem,512,0x1836,0.002056,0x183b,0.002066,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2e4a,8,dw,float16,mem,512,0x1865,0.002146,0x1868,0.002151,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2e5f,8,dw,float16,mem,512,0x1865,0.002146,0x1869,0.002153,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2de5,8,dw,float16,mem,512,0x185c,0.002129,0x1861,0.002138,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xae21,8,dw,float16,mem,512,0x173b,0.001765,0x1741,0.001771,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x255a,8,dw,float16,mem,512,0x1810,0.001984,0x1814,0.001991,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xa225,8,dw,float16,mem,512,0x17d9,0.001916,0x17e4,0.001926,-1.05e-05,1.05e-05
-0.1,0.1,-0.1 to 0.1,0x2a4f,8,dw,float16,mem,512,0x182d,0.002039,0x1832,0.002048,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xae42,8,dw,float16,mem,512,0x1733,0.001758,0x173d,0.001767,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xad55,8,dw,float16,mem,512,0x1750,0.001785,0x1758,0.001793,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2dd9,8,dw,float16,mem,512,0x185c,0.002129,0x1860,0.002136,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2878,8,dw,float16,mem,512,0x181d,0.002008,0x1822,0.002018,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xaaf7,8,dw,float16,mem,512,0x178c,0.0018425,0x1790,0.001846,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xae46,8,dw,float16,mem,512,0x1733,0.001758,0x173d,0.001767,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xa421,8,dw,float16,mem,512,0x17d1,0.001908,0x17db,0.001918,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x29ee,8,dw,float16,mem,512,0x1829,0.002031,0x182f,0.002043,-1.144e-05,1.144e-05
-0.1,0.1,-0.1 to 0.1,0x2cdb,8,dw,float16,mem,512,0x184b,0.002096,0x184f,0.002104,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2a09,8,dw,float16,mem,512,0x182d,0.002039,0x182f,0.002043,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x26a4,8,dw,float16,mem,512,0x1815,0.001993,0x1819,0.002,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2a4c,8,dw,float16,mem,512,0x182d,0.002039,0x1832,0.002048,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2d51,8,dw,float16,mem,512,0x1854,0.002113,0x1857,0.00212,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x29b4,8,dw,float16,mem,512,0x1829,0.002031,0x182d,0.002039,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2ac3,8,dw,float16,mem,512,0x1831,0.002047,0x1836,0.002056,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2a57,8,dw,float16,mem,512,0x182d,0.002039,0x1832,0.002048,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xae3c,8,dw,float16,mem,512,0x173b,0.001765,0x173e,0.001768,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0x29a8,8,dw,float16,mem,512,0x1829,0.002031,0x182c,0.002037,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2b8c,8,dw,float16,mem,512,0x183a,0.002064,0x183c,0.002068,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x281b,8,dw,float16,mem,512,0x181d,0.002008,0x181f,0.002012,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2c59,8,dw,float16,mem,512,0x1842,0.002079,0x1846,0.002087,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xacb0,8,dw,float16,mem,512,0x1766,0.001806,0x176b,0.001811,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x2b01,8,dw,float16,mem,512,0x1836,0.002056,0x1838,0.00206,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xac3e,8,dw,float16,mem,512,0x1775,0.001821,0x1779,0.001824,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xadca,8,dw,float16,mem,512,0x1742,0.001772,0x174b,0.0017805,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0x2e51,8,dw,float16,mem,512,0x1865,0.002146,0x1868,0.002151,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa8af,8,dw,float16,mem,512,0x17aa,0.001871,0x17b2,0.001879,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2c68,8,dw,float16,mem,512,0x1842,0.002079,0x1847,0.002089,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xac85,8,dw,float16,mem,512,0x1766,0.001806,0x1770,0.001816,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xa774,8,dw,float16,mem,512,0x17ba,0.001886,0x17c1,0.001893,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0x2d31,8,dw,float16,mem,512,0x184f,0.002104,0x1855,0.002115,-1.144e-05,1.144e-05
-0.1,0.1,-0.1 to 0.1,0xa92a,8,dw,float16,mem,512,0x17a3,0.001864,0x17ab,0.001872,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x27d6,8,dw,float16,mem,512,0x1819,0.002,0x181e,0.00201,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2b5a,8,dw,float16,mem,512,0x1836,0.002056,0x183b,0.002066,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2e05,8,dw,float16,mem,512,0x1861,0.002138,0x1863,0.002142,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa5ff,8,dw,float16,mem,512,0x17c9,0.001901,0x17cd,0.0019045,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xae1e,8,dw,float16,mem,512,0x173b,0.001765,0x1741,0.001771,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2819,8,dw,float16,mem,512,0x181d,0.002008,0x181f,0.002012,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x24f5,8,dw,float16,mem,512,0x180c,0.001976,0x1812,0.001987,-1.144e-05,1.144e-05
-0.1,0.1,-0.1 to 0.1,0x2cf2,8,dw,float16,mem,512,0x184b,0.002096,0x1850,0.002106,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2d06,8,dw,float16,mem,512,0x184f,0.002104,0x1852,0.00211,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xae5b,8,dw,float16,mem,512,0x1733,0.001758,0x173a,0.001764,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0x2cdd,8,dw,float16,mem,512,0x184b,0.002096,0x184f,0.002104,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2ca1,8,dw,float16,mem,512,0x1847,0.002089,0x184b,0.002096,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xab36,8,dw,float16,mem,512,0x1784,0.001835,0x178c,0.0018425,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xae4b,8,dw,float16,mem,512,0x1733,0.001758,0x173c,0.001766,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0x2561,8,dw,float16,mem,512,0x1810,0.001984,0x1814,0.001991,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x288c,8,dw,float16,mem,512,0x1821,0.002016,0x1823,0.00202,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2e11,8,dw,float16,mem,512,0x1861,0.002138,0x1864,0.002144,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xaa28,8,dw,float16,mem,512,0x1793,0.001849,0x179c,0.001858,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0xa9d9,8,dw,float16,mem,512,0x179b,0.001857,0x17a1,0.001863,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xaafa,8,dw,float16,mem,512,0x178c,0.0018425,0x178f,0.001845,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xaca9,8,dw,float16,mem,512,0x1766,0.001806,0x176c,0.001812,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa834,8,dw,float16,mem,512,0x17b2,0.001879,0x17ba,0.001886,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x9ec3,8,dw,float16,mem,512,0x17e9,0.001931,0x17ef,0.001937,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa9ed,8,dw,float16,mem,512,0x179b,0.001857,0x179f,0.001861,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2a66,8,dw,float16,mem,512,0x182d,0.002039,0x1832,0.002048,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2e4c,8,dw,float16,mem,512,0x1865,0.002146,0x1868,0.002151,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2d5c,8,dw,float16,mem,512,0x1854,0.002113,0x1857,0.00212,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xae1c,8,dw,float16,mem,512,0x173b,0.001765,0x1742,0.001772,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0xad8d,8,dw,float16,mem,512,0x1749,0.001779,0x1752,0.001787,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0xaab8,8,dw,float16,mem,512,0x178c,0.0018425,0x1793,0.001849,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0xa621,8,dw,float16,mem,512,0x17c1,0.001893,0x17cc,0.001904,-1.05e-05,1.05e-05
-0.1,0.1,-0.1 to 0.1,0xabed,8,dw,float16,mem,512,0x177d,0.001828,0x1781,0.001832,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2c02,8,dw,float16,mem,512,0x183e,0.002071,0x1840,0.002075,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xad34,8,dw,float16,mem,512,0x1758,0.001793,0x175c,0.001797,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2000,8,dw,float16,mem,512,0x1804,0.00196,0x1806,0.001965,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2a14,8,dw,float16,mem,512,0x182d,0.002039,0x1830,0.002045,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2b01,8,dw,float16,mem,512,0x1836,0.002056,0x1838,0.00206,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2e52,8,dw,float16,mem,512,0x1865,0.002146,0x1868,0.002151,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2df1,8,dw,float16,mem,512,0x185c,0.002129,0x1862,0.00214,-1.144e-05,1.144e-05
-0.1,0.1,-0.1 to 0.1,0x2975,8,dw,float16,mem,512,0x1825,0.002024,0x182b,0.002035,-1.144e-05,1.144e-05
-0.1,0.1,-0.1 to 0.1,0x22be,8,dw,float16,mem,512,0x1808,0.001968,0x180c,0.001976,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2dc8,8,dw,float16,mem,512,0x185c,0.002129,0x185f,0.002134,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xaa46,8,dw,float16,mem,512,0x1793,0.001849,0x179a,0.001856,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0x2da5,8,dw,float16,mem,512,0x1858,0.002121,0x185c,0.002129,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2d26,8,dw,float16,mem,512,0x184f,0.002104,0x1854,0.002113,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xa966,8,dw,float16,mem,512,0x17a3,0.001864,0x17a7,0.001868,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2b25,8,dw,float16,mem,512,0x1836,0.002056,0x1839,0.002062,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2c19,8,dw,float16,mem,512,0x183e,0.002071,0x1842,0.002079,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2cc2,8,dw,float16,mem,512,0x184b,0.002096,0x184d,0.0021,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2d1f,8,dw,float16,mem,512,0x184f,0.002104,0x1853,0.002111,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2afb,8,dw,float16,mem,512,0x1831,0.002047,0x1837,0.002058,-1.144e-05,1.144e-05
-0.1,0.1,-0.1 to 0.1,0xad66,8,dw,float16,mem,512,0x1750,0.001785,0x1756,0.001791,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x0c49,8,dw,float16,mem,512,0x17f8,0.0019455,0x17fc,0.001949,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa2c1,8,dw,float16,mem,512,0x17d9,0.001916,0x17e1,0.001924,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2627,8,dw,float16,mem,512,0x1815,0.001993,0x1817,0.001997,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x278f,8,dw,float16,mem,512,0x1819,0.002,0x181d,0.002008,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xab1a,8,dw,float16,mem,512,0x1784,0.001835,0x178d,0.001843,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0xaae3,8,dw,float16,mem,512,0x178c,0.0018425,0x1791,0.001847,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xad45,8,dw,float16,mem,512,0x1750,0.001785,0x175a,0.001795,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x224c,8,dw,float16,mem,512,0x1808,0.001968,0x180b,0.001974,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xaa3c,8,dw,float16,mem,512,0x1793,0.001849,0x179b,0.001857,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xae07,8,dw,float16,mem,512,0x173b,0.001765,0x1744,0.001774,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0xad82,8,dw,float16,mem,512,0x1750,0.001785,0x1753,0.001788,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xab12,8,dw,float16,mem,512,0x1784,0.001835,0x178e,0.001844,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xa8ff,8,dw,float16,mem,512,0x17aa,0.001871,0x17ae,0.001875,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2aa1,8,dw,float16,mem,512,0x1831,0.002047,0x1834,0.002052,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xabb4,8,dw,float16,mem,512,0x177d,0.001828,0x1784,0.001835,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0x2830,8,dw,float16,mem,512,0x181d,0.002008,0x1820,0.002014,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2d46,8,dw,float16,mem,512,0x1854,0.002113,0x1856,0.002117,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2cd9,8,dw,float16,mem,512,0x184b,0.002096,0x184f,0.002104,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xad43,8,dw,float16,mem,512,0x1750,0.001785,0x175a,0.001795,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xac11,8,dw,float16,mem,512,0x1775,0.001821,0x177e,0.001829,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0xab78,8,dw,float16,mem,512,0x1784,0.001835,0x1788,0.001839,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xadd5,8,dw,float16,mem,512,0x1742,0.001772,0x174a,0.00178,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xadcf,8,dw,float16,mem,512,0x1742,0.001772,0x174a,0.00178,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xaceb,8,dw,float16,mem,512,0x175f,0.0018,0x1765,0.001805,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x1a63,8,dw,float16,mem,512,0x17f8,0.0019455,0x1801,0.001955,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2d60,8,dw,float16,mem,512,0x1854,0.002113,0x1858,0.002121,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xaa1e,8,dw,float16,mem,512,0x1793,0.001849,0x179c,0.001858,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0x2e17,8,dw,float16,mem,512,0x1861,0.002138,0x1864,0.002144,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa064,8,dw,float16,mem,512,0x17e1,0.001924,0x17eb,0.001933,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xa7d6,8,dw,float16,mem,512,0x17ba,0.001886,0x17be,0.00189,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2bea,8,dw,float16,mem,512,0x183a,0.002064,0x183f,0.002073,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2442,8,dw,float16,mem,512,0x180c,0.001976,0x180f,0.001982,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xae66,8,dw,float16,mem,512,0x1733,0.001758,0x1739,0.001763,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xac4c,8,dw,float16,mem,512,0x176e,0.001814,0x1777,0.001822,-8.6e-06,8.6e-06
-0.1,0.1,-0.1 to 0.1,0xa922,8,dw,float16,mem,512,0x17a3,0.001864,0x17ab,0.001872,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x280f,8,dw,float16,mem,512,0x181d,0.002008,0x181f,0.002012,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2e57,8,dw,float16,mem,512,0x1865,0.002146,0x1869,0.002153,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2b7c,8,dw,float16,mem,512,0x1836,0.002056,0x183c,0.002068,-1.144e-05,1.144e-05
-0.1,0.1,-0.1 to 0.1,0xacbd,8,dw,float16,mem,512,0x1766,0.001806,0x176a,0.00181,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2dc0,8,dw,float16,mem,512,0x185c,0.002129,0x185e,0.002132,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2ad7,8,dw,float16,mem,512,0x1831,0.002047,0x1836,0.002056,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x1f70,8,dw,float16,mem,512,0x1800,0.001953,0x1805,0.001963,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2ded,8,dw,float16,mem,512,0x185c,0.002129,0x1861,0.002138,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0x2e30,8,dw,float16,mem,512,0x1861,0.002138,0x1866,0.002148,-9.54e-06,9.54e-06
-0.1,0.1,-0.1 to 0.1,0xadae,8,dw,float16,mem,512,0x1749,0.001779,0x174e,0.001783,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xa617,8,dw,float16,mem,512,0x17c1,0.001893,0x17cc,0.001904,-1.05e-05,1.05e-05
-0.1,0.1,-0.1 to 0.1,0x280d,8,dw,float16,mem,512,0x181d,0.002008,0x181f,0.002012,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xac5c,8,dw,float16,mem,512,0x176e,0.001814,0x1775,0.001821,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0x2955,8,dw,float16,mem,512,0x1825,0.002024,0x182a,0.002033,-9.54e-06,9.54e-06
